state,district,month,enrol_total,demo_total,bio_total,update_total,update_pressure,growth_rate,rolling_updates,privacy_flag,confidence_score,service_stress_score,stress_level,enrol_norm,update_norm,pressure_norm,growth_norm,aadhaar_maturity_index,maturity_category
Tamil Nadu,Ranipet,2025-10,21.0,191.0,57.0,248.0,11.80952380952381,-0.22981366459627328,198.33333333333334,Suppressed,0.5,-45.57971014492754,Low,0.0012675036214389182,0.0011525770321141424,0.0037936151010355963,0.04325832897261469,0.005937330475678399,Underserved
Tamil Nadu,Ranipet,2025-11,41.0,398.0,237.0,635.0,15.487804878048781,1.560483870967742,401.6666666666667,Safe,0.5,626.7943548387098,High,0.0024746499275712214,0.0029511549007761304,0.004975202337953351,0.14381228090905512,0.017251474999757512,Underserved
Tamil Nadu,Ranipet,2025-12,23.0,464.0,190.0,654.0,28.434782608695652,0.029921259842519587,512.3333333333334,Suppressed,0.5,15.32965879265087,High,0.0013882182520521488,0.0030394571733977785,0.009134205784996997,0.057846615326930285,0.009078627142532622,Underserved
Tamil Nadu,Salem,2025-03,0.0,27848.0,53164.0,81012.0,0.0,0.0,81012.0,Suppressed,0.5,0.0,Low,0.0,0.3765023005065762,0.0,0.05616605616605617,0.11856729576857847,Underserved
Tamil Nadu,Salem,2025-04,0.0,0.0,29710.0,29710.0,0.0,-0.6332642077716881,55361.0,Suppressed,0.5,-35058.139806448424,Low,0.0,0.13807686945206116,0.0,0.02059810310439847,0.04348287114605819,Underserved
Tamil Nadu,Salem,2025-05,0.0,0.0,24829.0,24829.0,0.0,-0.16428811847862668,45183.666666666664,Suppressed,0.5,-7423.139582632108,Low,0.0,0.11539248036436306,0.0,0.046938640476169934,0.03931160815692591,Underserved
Tamil Nadu,Salem,2025-06,494.0,0.0,25697.0,25697.0,52.01821862348178,0.034959120383422526,26745.333333333332,Safe,1.0,934.9933276947633,High,0.029816513761467888,0.11942649997676257,0.016709996345480815,0.0581295720850274,0.05690951197521482,Underserved
Tamil Nadu,Salem,2025-07,0.0,0.0,28655.0,28655.0,0.0,0.11511071331283818,26393.666666666668,Suppressed,0.5,3038.19379694128,High,0.0,0.13317376957754334,0.0,0.06263137095529983,0.04621526796879298,Underserved
Tamil Nadu,Salem,2025-09,3839.0,18586.0,19845.0,38431.0,10.01067986454806,0.3411621008549992,30927.666666666668,Safe,1.0,10551.347734543131,High,0.2317117334620956,0.1786076125853976,0.0032157660984735176,0.07532778588440778,0.15444290896859303,Underserved
Tamil Nadu,Salem,2025-10,2545.0,14215.0,15847.0,30062.0,11.812180746561886,-0.21776690692409773,32382.666666666668,Safe,1.0,-7051.873157954082,Low,0.15360936745533557,0.139712785239578,0.0037944685983173423,0.04393494784064897,0.10850997105773598,Underserved
Tamil Nadu,Salem,2025-11,3361.0,23865.0,35905.0,59770.0,17.783397798274322,0.9882243363714989,42754.333333333336,Safe,1.0,42250.872685339185,High,0.20286093674553354,0.27778035971557374,0.005712623770727377,0.11167071974736135,0.17678807934176716,Underserved
Tamil Nadu,Salem,2025-12,2372.0,26807.0,42441.0,69248.0,29.193929173693085,0.15857453572026103,53026.666666666664,Safe,1.0,8408.679047459707,High,0.14316755190729116,0.32182925128967793,0.009378069121006452,0.06507256244582663,0.1621986662186038,Underserved
Tamil Nadu,Sivaganga,2025-03,0.0,6400.0,13881.0,20281.0,0.0,0.0,20281.0,Suppressed,0.5,0.0,Low,0.0,0.09425570479156016,0.0,0.05616605616605617,0.03389331705407367,Underserved
Tamil Nadu,Sivaganga,2025-04,0.0,383.0,9466.0,9849.0,0.0,-0.514373058527686,15065.0,Suppressed,0.5,-7749.03012671959,Low,0.0,0.04577310963424269,0.0,0.02727575007048406,0.016459507897321216,Underserved
Tamil Nadu,Sivaganga,2025-05,0.0,0.0,9521.0,9521.0,0.0,-0.03330287338816118,13217.0,Suppressed,0.5,-440.16407757132635,Low,0.0,0.04424873355951109,0.0,0.05429556510884565,0.018704176578737894,Underserved
Tamil Nadu,Sivaganga,2025-06,93.0,0.0,9566.0,9566.0,102.86021505376344,0.004726394286314495,9645.333333333334,Safe,0.5,45.58764835626541,High,0.00561323032351521,0.04445787052098341,0.033042150675799374,0.056431519093004236,0.027834235330161404,Underserved
Tamil Nadu,Sivaganga,2025-07,0.0,0.0,11371.0,11371.0,0.0,0.18868910725486088,10152.666666666666,Suppressed,0.5,1915.6976095895175,High,0.0,0.05284658642003997,0.0,0.06676397916205568,0.022530373842217555,Underserved
Tamil Nadu,Sivaganga,2025-09,1677.0,6185.0,8111.0,14296.0,8.524746571258198,0.2572333128132971,11744.333333333334,Safe,1.0,3021.0337701169656,High,0.10121921776919363,0.06644048891574104,0.00273843449124902,0.07061383686130851,0.06802890436678041,Underserved
Tamil Nadu,Sivaganga,2025-10,1115.0,4399.0,9627.0,14026.0,12.579372197309418,-0.01888640179071066,13231.0,Safe,1.0,-249.88598209289276,Low,0.0672984065668759,0.0651856671469071,0.004040916221429302,0.05510528146230441,0.05279377416133879,Underserved
Tamil Nadu,Sivaganga,2025-11,1802.0,8986.0,17518.0,26504.0,14.708102108768035,0.889633537715671,18275.333333333332,Safe,1.0,16258.349446266458,High,0.10876388218252052,0.12317702281916625,0.00472473565973917,0.10613326341260179,0.09201693319196609,Underserved
Tamil Nadu,Sivaganga,2025-12,829.0,9600.0,16818.0,26418.0,31.867310012062728,-0.0032447932387563716,22316.0,Safe,1.0,-72.41080591608718,Low,0.050036214389183965,0.12277733884835247,0.01023684870287913,0.055983808926760935,0.06449343804343124,Underserved
Tamil Nadu,Tenkasi,2025-03,0.0,2289.0,1629.0,3918.0,0.0,0.0,3918.0,Suppressed,0.5,0.0,Low,0.0,0.018208858112190363,0.0,0.05616605616605617,0.011079263050262727,Underserved
Tamil Nadu,Tenkasi,2025-04,0.0,0.0,544.0,544.0,0.0,-0.8611536498213375,2231.0,Suppressed,0.5,-1921.2337927514038,Low,0.0,0.002528233489798764,0.0,0.007798451902586663,0.0015383152371982955,Underserved
Tamil Nadu,Tenkasi,2025-05,0.0,0.0,325.0,325.0,0.0,-0.4025735294117647,1595.6666666666667,Suppressed,0.5,-642.373161764706,Low,0.0,0.0015104336106334527,0.0,0.033555088702147524,0.0038086389534047888,Underserved
Tamil Nadu,Tenkasi,2025-06,0.0,0.0,500.0,500.0,0.0,0.5384615384615385,456.3333333333333,Suppressed,0.5,245.71794871794876,High,0.0,0.002323744016359158,0.0,0.08640931717854795,0.009338054922762544,Underserved
Tamil Nadu,Tenkasi,2025-07,0.0,0.0,619.0,619.0,0.0,0.238,481.3333333333333,Suppressed,0.5,114.55733333333332,High,0.0,0.0028767950922526375,0.0,0.06953357753357753,0.007816396281033545,Underserved
Tamil Nadu,Tenkasi,2025-09,475.0,1631.0,1132.0,2763.0,5.816842105263158,3.4636510500807756,1294.0,Safe,1.0,4481.964458804524,High,0.0286697247706422,0.012841009434400707,0.001868564762371718,0.25070567558451246,0.04076447324950268,Underserved
Tamil Nadu,Tenkasi,2025-10,310.0,1294.0,1994.0,3288.0,10.606451612903227,0.19001085776330084,2223.3333333333335,Safe,1.0,422.45747376040555,High,0.018710767745050698,0.015280940651577823,0.003407147964311991,0.06683821667535023,0.01943384055389105,Underserved
Tamil Nadu,Tenkasi,2025-11,501.0,2444.0,2648.0,5092.0,10.163672654690618,0.548661800486618,3714.3333333333335,Safe,1.0,2037.912814274128,High,0.030239014968614194,0.023665009062601664,0.0032649125135530417,0.08698222566835706,0.02854631377577249,Underserved
Tamil Nadu,Tenkasi,2025-12,254.0,2777.0,2703.0,5480.0,21.5748031496063,0.0761979575805185,4620.0,Safe,1.0,352.0345640219955,High,0.01533075808788025,0.02546823441929637,0.006930550321107068,0.060445794931262335,0.02120346311828866,Underserved
Tamil Nadu,Thanjavur,2025-03,0.0,20523.0,34160.0,54683.0,0.0,0.0,54683.0,Suppressed,0.5,0.0,Low,0.0,0.25413858809313566,0.0,0.05616605616605617,0.08185818204454631,Underserved
Tamil Nadu,Thanjavur,2025-04,56.0,1268.0,19909.0,21177.0,378.1607142857143,-0.6127315619113801,37930.0,Safe,0.5,-23240.90814329865,Low,0.003380009657170449,0.09841985406887578,0.12147790372171999,0.021751340845026272,0.057348674912377544,Underserved
Tamil Nadu,Thanjavur,2025-05,0.0,0.0,17995.0,17995.0,0.0,-0.15025735467724421,31285.0,Suppressed,0.5,-4700.801341077586,Low,0.0,0.0836315471487661,0.0,0.047726693143891046,0.029862133459018933,Underserved
Tamil Nadu,Thanjavur,2025-06,0.0,0.0,17910.0,17910.0,0.0,-0.004723534315087541,19027.333333333332,Suppressed,0.5,-89.876261924609,Low,0.0,0.08323651066598503,0.0,0.05590075387241267,0.030561028587036774,Underserved
Tamil Nadu,Thanjavur,2025-07,0.0,0.0,20751.0,20751.0,0.0,0.15862646566164162,18885.333333333332,Suppressed,0.5,2995.713679508656,High,0.0,0.09644002416693777,0.0,0.06507547914583091,0.03543955516466442,Underserved
Tamil Nadu,Thanjavur,2025-09,3095.0,13581.0,12657.0,26238.0,8.477544426494346,0.26442099175943334,21633.0,Safe,1.0,5720.219314731821,High,0.18680589087397392,0.12194079100246318,0.0027232715793428673,0.07101754044070077,0.11895100201026718,Underserved
Tamil Nadu,Thanjavur,2025-10,1782.0,9743.0,15162.0,24905.0,13.975869809203143,-0.0508041771476484,23964.666666666668,Safe,1.0,-1217.505170617678,Low,0.10755673587638821,0.11574568945484966,0.0044895180884044796,0.05331258589891108,0.08397556339458219,Underserved
Tamil Nadu,Thanjavur,2025-11,2605.0,17468.0,24537.0,42005.0,16.12476007677543,0.6866091146356152,31049.333333333332,Safe,1.0,21318.755270026097,High,0.1572308063737325,0.19521773481433286,0.005179813709211511,0.09473018226280623,0.13196662396191577,Underserved
Tamil Nadu,Thanjavur,2025-12,1673.0,17780.0,32244.0,50024.0,29.90077704722056,0.1909058445423164,38978.0,Safe,1.0,7441.128008570409,High,0.10097778850796717,0.23248594134870104,0.009605132363385983,0.0668884845530483,0.1187467727357792,Underserved
Tamil Nadu,The Nilgiris,2025-03,0.0,2524.0,8207.0,10731.0,0.0,0.0,10731.0,Suppressed,0.5,0.0,Low,0.0,0.04987219407910025,0.0,0.05616605616605617,0.02057826384033569,Underserved
Tamil Nadu,The Nilgiris,2025-04,0.0,0.0,3762.0,3762.0,0.0,-0.6494268940452894,7246.5,Suppressed,0.5,-4706.07198769919,Low,0.0,0.017483849979086304,0.0,0.019690308759361036,0.007214185869661995,Underserved
Tamil Nadu,The Nilgiris,2025-05,0.0,0.0,4580.0,4580.0,0.0,0.21743753322700687,6357.666666666667,Suppressed,0.5,1382.3953570795675,High,0.0,0.021285495189849887,0.0,0.06837866486989294,0.01322351504394426,Underserved
Tamil Nadu,The Nilgiris,2025-06,0.0,0.0,4951.0,4951.0,0.0,0.08100436681222711,4431.0,Suppressed,0.5,358.9303493449783,High,0.0,0.023009713249988382,0.0,0.06071575198212753,0.012974489173209269,Underserved
Tamil Nadu,The Nilgiris,2025-07,0.0,0.0,5932.0,5932.0,0.0,0.19814178953746708,5154.333333333333,Suppressed,0.5,1021.2888305392844,High,0.0,0.027568899010085048,0.0,0.06729489904606042,0.015000159607631557,Underserved
Tamil Nadu,The Nilgiris,2025-09,673.0,2824.0,3138.0,5962.0,8.85884101040119,0.005057316250842936,5615.0,Safe,1.0,28.396830748483087,High,0.040620473201352,0.0277083236510666,0.0028457568295538675,0.05645010567465052,0.03077484830923661,Underserved
Tamil Nadu,The Nilgiris,2025-10,492.0,2353.0,3607.0,5960.0,12.113821138211382,-0.00033545790003353115,5951.333333333333,Safe,1.0,-1.996421782399555,Low,0.02969579913085466,0.027699028675001163,0.003891365608162988,0.056147214818801534,0.026581022858354966,Underserved
Tamil Nadu,The Nilgiris,2025-11,654.0,4214.0,6036.0,10250.0,15.672782874617736,0.7197986577181208,7390.666666666667,Safe,1.0,5319.791946308725,High,0.039473684210526314,0.047636752335362735,0.005034623474017905,0.09659430800370397,0.04074685487999333,Underserved
Tamil Nadu,The Nilgiris,2025-12,309.0,4107.0,10000.0,14107.0,45.653721682847895,0.37629268292682916,10105.666666666666,Safe,1.0,3802.6884227642263,High,0.018650410429744083,0.06556211367755728,0.014665506483407613,0.07730093213020042,0.037791992784866384,Underserved
Tamil Nadu,Theni,2025-03,0.0,7920.0,16308.0,24228.0,0.0,0.0,24228.0,Suppressed,0.5,0.0,Low,0.0,0.11259934005669936,0.0,0.05616605616605617,0.039396407633615425,Underserved
Tamil Nadu,Theni,2025-04,0.0,1191.0,9939.0,11130.0,0.0,-0.54061416542843,17679.0,Suppressed,0.5,-9557.517830609213,Low,0.0,0.051726541804154855,0.0,0.02580189058643739,0.018098151599890193,Underserved
Tamil Nadu,Theni,2025-05,0.0,0.0,9909.0,9909.0,0.0,-0.10970350404312668,15089.0,Suppressed,0.5,-1655.3161725067384,Low,0.0,0.04605195891620579,0.0,0.05000444299635674,0.01881603197449741,Underserved
Tamil Nadu,Theni,2025-06,0.0,0.0,10605.0,10605.0,0.0,0.07023917650620648,10548.0,Suppressed,0.5,740.882833787466,High,0.0,0.04928661058697774,0.0,0.06011111369876129,0.020797094545969452,Underserved
Tamil Nadu,Theni,2025-07,0.0,0.0,10300.0,10300.0,0.0,-0.02876001885902879,10271.333333333334,Suppressed,0.5,-295.40374037403774,Low,0.0,0.047869126736998655,0.0,0.05455071933148312,0.019815809954247907,Underserved
Tamil Nadu,Theni,2025-09,1470.0,7037.0,6465.0,13502.0,9.185034013605442,0.3108737864077671,11469.0,Safe,1.0,3565.4114563106805,High,0.08872525350072429,0.0627503834177627,0.002950540961646464,0.07362661071398936,0.06226798568934675,Underserved
Tamil Nadu,Theni,2025-10,983.0,5263.0,7263.0,12526.0,12.742624618514752,-0.07228558732039703,12109.333333333334,Safe,1.0,-875.3302720584611,Low,0.0593312409464027,0.05821443509782963,0.004093358374081192,0.05210605980862239,0.047226104563588445,Underserved
Tamil Nadu,Theni,2025-11,1302.0,9588.0,12232.0,21820.0,16.758832565284177,0.7419766884879451,15949.333333333334,Safe,1.0,11834.033530257066,High,0.07858522452921293,0.10140818887391365,0.005383499057270857,0.09783996052557445,0.07271724233787089,Underserved
Tamil Nadu,Theni,2025-12,676.0,10148.0,14409.0,24557.0,36.32692307692308,0.12543538038496793,19634.333333333332,Safe,1.0,2462.840070271922,High,0.04080154514727185,0.11412836361946369,0.011669425980380045,0.0632112667859689,0.05921413901942075,Underserved
Tamil Nadu,Thiruvallur,2025-03,0.0,0.0,458.0,458.0,0.0,0.0,458.0,Suppressed,0.5,0.0,Low,0.0,0.0021285495189849886,0.0,0.05616605616605617,0.006255170472301114,Underserved
Tamil Nadu,Thiruvallur,2025-04,0.0,0.0,98.0,98.0,0.0,-0.7860262008733625,278.0,Suppressed,0.5,-218.5152838427948,Low,0.0,0.00045545382720639494,0.0,0.01201806441981114,0.0013384425901430325,Underserved
Tamil Nadu,Thiruvallur,2025-05,0.0,0.0,226.0,226.0,0.0,1.306122448979592,260.6666666666667,Suppressed,0.5,340.46258503401367,High,0.0,0.0010503322953943394,0.0,0.12952580299519076,0.013267679988137378,Underserved
Tamil Nadu,Thiruvallur,2025-06,0.0,0.0,154.0,154.0,0.0,-0.31858407079646023,159.33333333333334,Suppressed,0.5,-50.761061946902664,Low,0.0,0.0007157131570386207,0.0,0.03827244535209137,0.004041958482320723,Underserved
Tamil Nadu,Thiruvallur,2025-07,346.0,0.0,145.0,145.0,0.4190751445086705,-0.058441558441558406,175.0,Safe,1.0,-10.227272727272721,Low,0.020883631096088845,0.0006738857647441558,0.00013462099084762946,0.052883624312195746,0.013870904797247886,Underserved
Tamil Nadu,Thiruvallur,2025-09,76.0,385.0,415.0,800.0,10.526315789473685,4.517241379310345,366.3333333333333,Safe,0.5,1654.816091954023,High,0.0045871559633027525,0.003717990426174653,0.003381405650328842,0.30988168919203407,0.034614709562442676,Underserved
Tamil Nadu,Thiruvallur,2025-10,72.0,322.0,380.0,702.0,9.75,-0.12250000000000005,549.0,Safe,0.5,-67.25250000000003,Low,0.0043457267020762915,0.0032625365989682577,0.0031320269836170897,0.04928571428571429,0.008272028485815841,Underserved
Tamil Nadu,Thiruvallur,2025-11,88.0,619.0,694.0,1313.0,14.920454545454545,0.8703703703703705,938.3333333333334,Safe,0.5,816.6975308641977,High,0.005311443746982134,0.006102151786959149,0.004792950384020092,0.1050513272735495,0.015418945839039567,Underserved
Tamil Nadu,Thiruvallur,2025-12,54.0,588.0,629.0,1217.0,22.537037037037038,-0.07311500380807312,1077.3333333333333,Safe,0.5,-78.76923076923077,Low,0.003259295026557219,0.005655992935818191,0.007239652115977205,0.05205947475559052,0.00965439379012284,Underserved
Tamil Nadu,Thiruvarur,2025-03,0.0,6519.0,13034.0,19553.0,0.0,0.0,19553.0,Suppressed,0.5,0.0,Low,0.0,0.09087233350374123,0.0,0.05616605616605617,0.03287830566772798,Underserved
Tamil Nadu,Thiruvarur,2025-04,0.0,0.0,6451.0,6451.0,0.0,-0.670076203140183,13002.0,Suppressed,0.5,-8712.330793228659,Low,0.0,0.029980945299065857,0.0,0.01853051850494699,0.010847335440214455,Underserved
Tamil Nadu,Thiruvarur,2025-05,0.0,0.0,6135.0,6135.0,0.0,-0.048984653542086476,10713.0,Suppressed,0.5,-524.7725933963724,Low,0.0,0.028512339080726867,0.0,0.053414781363936535,0.013895179860611713,Underserved
Tamil Nadu,Thiruvarur,2025-06,0.0,0.0,6330.0,6330.0,0.0,0.0317848410757946,6305.333333333333,Suppressed,0.5,200.41401792991022,High,0.0,0.02941859924710694,0.0,0.057951285335148414,0.014620708307646923,Underserved
Tamil Nadu,Thiruvarur,2025-07,0.0,0.0,7493.0,7493.0,0.0,0.18372827804107428,6652.666666666667,Suppressed,0.5,1222.2829910479202,High,0.0,0.03482362782915834,0.0,0.06648534894980393,0.017095623243727896,Underserved
Tamil Nadu,Thiruvarur,2025-09,1689.0,7294.0,5509.0,12803.0,7.580224985198342,0.7086614173228347,8875.333333333334,Safe,1.0,6289.6062992126,High,0.101943505552873,0.0595017892828926,0.002435022481592786,0.09596877313412747,0.06871182081574828,Underserved
Tamil Nadu,Thiruvarur,2025-10,875.0,5956.0,7516.0,13472.0,15.396571428571429,0.05225337811450448,11256.0,Safe,1.0,588.1640240568624,High,0.052812650893288265,0.06261095877678115,0.004945895094304989,0.0591009223361016,0.0468076192428208,Underserved
Tamil Nadu,Thiruvarur,2025-11,1716.0,9924.0,14401.0,24325.0,14.175407925407926,0.8055967933491686,16866.666666666668,Safe,1.0,13587.732581155977,High,0.10357315306615161,0.11305014639587303,0.004553616423195608,0.10141325090850031,0.0863963535207117,Underserved
Tamil Nadu,Thiruvarur,2025-12,962.0,10381.0,16987.0,27368.0,28.449064449064448,0.12509763617677283,21721.666666666668,Safe,1.0,2717.3291538198005,High,0.05806373732496378,0.12719245247943486,0.009138793591090412,0.06319229702580165,0.06953021909461422,Underserved
Tamil Nadu,Thoothukkudi,2025-03,0.0,9301.0,31310.0,40611.0,0.0,0.0,40611.0,Suppressed,0.5,0.0,Low,0.0,0.18873913649672353,0.0,0.05616605616605617,0.062238346565622674,Underserved
Tamil Nadu,Thoothukkudi,2025-04,0.0,0.0,15678.0,15678.0,0.0,-0.6139469601832016,28144.5,Suppressed,0.5,-17279.230220876118,Low,0.0,0.07286331737695775,0.0,0.021683076717427016,0.024027302884830026,Underserved
Tamil Nadu,Thoothukkudi,2025-05,0.0,0.0,12217.0,12217.0,0.0,-0.22075519836713864,22835.333333333332,Suppressed,0.5,-5041.018539779733,Low,0.0,0.05677836129571966,0.0,0.043767107295618585,0.021410219118277757,Underserved
Tamil Nadu,Thoothukkudi,2025-06,0.0,0.0,12203.0,12203.0,0.0,-0.001145944176147995,13366.0,Suppressed,0.5,-15.316689858394101,Low,0.0,0.056713296463261606,0.0,0.05610169300109547,0.02262415823908803,Underserved
Tamil Nadu,Thoothukkudi,2025-07,0.0,0.0,13498.0,13498.0,0.0,0.1061214455461772,12639.333333333334,Suppressed,0.5,1341.3043240733157,High,0.0,0.06273179346563183,0.0,0.06212647923702583,0.025032185963392135,Underserved
Tamil Nadu,Thoothukkudi,2025-09,1905.0,8595.0,8300.0,16895.0,8.868766404199475,0.25166691361683213,14198.666666666666,Safe,1.0,3573.3346174741937,High,0.11498068565910188,0.07851931031277595,0.0028489451989076376,0.07030119417139717,0.07714797581439478,Underserved
Tamil Nadu,Thoothukkudi,2025-10,1560.0,6511.0,14637.0,21148.0,13.556410256410256,0.2517312814442143,17180.333333333332,Safe,1.0,4324.827325638749,High,0.09415741187831965,0.09828507691592694,0.004354773612724143,0.0703048094584052,0.07504992349449129,Underserved
Tamil Nadu,Thoothukkudi,2025-11,1953.0,10853.0,25311.0,36164.0,18.51715309779826,0.7100435029317194,24735.666666666668,Safe,1.0,17563.399407351368,High,0.11787783679381941,0.1680717572152252,0.0059483305807254295,0.09604639943206239,0.10836696794144665,Underserved
Tamil Nadu,Thoothukkudi,2025-12,1168.0,11769.0,26587.0,38356.0,32.83904109589041,0.06061276407477045,31889.333333333332,Safe,1.0,1932.9006378350466,High,0.07049734427812651,0.17825905098294373,0.010549001315737362,0.05957043607745963,0.08974349687702715,Underserved
Tamil Nadu,Tiruchirappalli,2025-03,0.0,17238.0,35141.0,52379.0,0.0,0.0,52379.0,Suppressed,0.5,0.0,Low,0.0,0.24343077566575266,0.0,0.05616605616605617,0.0786458383163314,Underserved
Tamil Nadu,Tiruchirappalli,2025-04,0.0,1552.0,22743.0,24295.0,0.0,-0.5361690753928101,38337.0,Suppressed,0.5,-20555.113843334162,Low,0.0,0.11291072175489149,0.0,0.02605155376304119,0.03647837190277156,Underserved
Tamil Nadu,Tiruchirappalli,2025-05,0.0,386.0,21084.0,21470.0,0.0,-0.11627906976744184,32714.666666666668,Suppressed,0.5,-3804.0310077519375,Low,0.0,0.09978156806246224,0.0,0.04963511940256127,0.0348979823589948,Underserved
